model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.5416666666666666,0.7222222222222222,0.4333333333333333,0.4347826086956522,0.5882352941176471,0.3448275862068966,0.5416666666666666,0.7222222222222222,0.4333333333333333,0.3921873462418735,0.3524002241593646,0.2894716127023352,0.2611677216825513,0.2702702702702703,6.96694255411878,0.0213903743315508
bartx,0.3137254901960784,0.4444444444444444,0.2424242424242424,0.1224489795918367,0.1764705882352941,0.09375,0.2745098039215686,0.3888888888888889,0.2121212121212121,0.3775774290209486,0.2733667850708667,0.1671520902755909,0.1216749467257857,0.1025641025641025,6.96694255411878,0.0303030303030303
bartx,0.1538461538461538,0.25,0.1111111111111111,0.0,0.0,0.0,0.1153846153846153,0.1875,0.0833333333333333,0.1387025034019892,0.0866265634981782,0.0409647393609162,0.0257018152360961,0.0714285714285714,10.751013186076356,0.0098684210526315
bartx,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.5342580363834166,0.1872366767825939,0.0899953376795594,0.0405949118554563,0.0384615384615384,4.0551999668446745,0.0317460317460317
bartx,0.4444444444444445,0.5555555555555556,0.3703703703703703,0.0930232558139535,0.1176470588235294,0.0769230769230769,0.3555555555555555,0.4444444444444444,0.2962962962962963,0.4526983470802296,0.3732451677967607,0.2544853416796095,0.1713880872536146,0.1282051282051282,5.839854501207305,0.0254901960784313
bartx,0.3529411764705882,0.4736842105263157,0.28125,0.0816326530612244,0.1111111111111111,0.064516129032258,0.2352941176470588,0.3157894736842105,0.1875,0.3963283316999011,0.2738305656068976,0.1871974986205265,0.1418021052050488,0.1463414634146341,5.679380189790732,0.0223285486443381
bartx,0.3255813953488372,0.5,0.2413793103448276,0.0975609756097561,0.1538461538461538,0.0714285714285714,0.2790697674418604,0.4285714285714285,0.2068965517241379,0.3092680561260351,0.1936190851705229,0.1042762360293375,0.0718054081012146,0.1025641025641025,11.342666690780044,0.01890756302521
bartx,0.2448979591836734,0.3,0.2068965517241379,0.0425531914893617,0.0526315789473684,0.0357142857142857,0.2448979591836734,0.3,0.2068965517241379,0.550465134750683,0.3536137555021071,0.1782680916167647,0.1048563011106942,0.0681818181818181,4.711470182590742,0.014516129032258
bartx,0.3255813953488372,0.5384615384615384,0.2333333333333333,0.1951219512195122,0.3333333333333333,0.1379310344827586,0.2790697674418604,0.4615384615384615,0.2,0.1613836853727711,0.131530258273059,0.0906949636805655,0.0767418923450939,0.1428571428571428,13.24120201915652,0.0188172043010752
bartx,0.3773584905660377,0.625,0.2702702702702703,0.196078431372549,0.3333333333333333,0.1388888888888889,0.2264150943396226,0.375,0.1621621621621621,0.2146933752375231,0.1609928733860732,0.1201872004918191,0.0927921497130489,0.1304347826086956,15.38408192073893,0.0195121951219512
