model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.2435897435897435,1.0,0.1386861313868613,0.2337662337662337,1.0,0.1323529411764706,0.2435897435897435,1.0,0.1386861313868613,0.0011206858298653,0.0011206858298653,0.0011206858298653,0.0011206858298653,0.173469387755102,1447.767187314983,0.0186598812553011
pegasus,0.0648221343873517,1.0,0.0334967320261437,0.063341250989707,1.0,0.0327064595257563,0.0648221343873517,1.0,0.0334967320261437,7.535321058775556e-14,7.535321058775556e-14,7.535321058775556e-14,7.535321058775556e-14,0.0687022900763358,27596717453046.61,0.0096519461349526
pegasus,0.2700729927007299,1.0,0.1561181434599156,0.2573529411764706,0.9722222222222222,0.1483050847457627,0.2700729927007299,1.0,0.1561181434599156,0.0026575563104749,0.0026575563104749,0.0026575563104749,0.0026575563104749,0.2272727272727272,1167.3599206126853,0.0122008242792317
pegasus,0.2124711316397228,1.0,0.1188630490956072,0.2088167053364269,1.0,0.116580310880829,0.2124711316397228,1.0,0.1188630490956072,0.0007547864999323,0.0007547864999323,0.0007547864999323,0.0007547864999323,0.1831683168316831,7907.838455500222,0.0141117729465499
pegasus,0.0189061444969615,1.0,0.0095432856169052,0.0175794455713319,1.0,0.0088676671214188,0.0189061444969615,1.0,0.0095432856169052,1.6801318909746396e-44,1.6801318909746396e-44,1.6801318909746396e-44,1.6801318909746396e-44,0.0190779014308426,1.5763300414844176e+45,0.0093636631042259
pegasus,0.0336283185840707,1.0,0.0171017101710171,0.0319148936170212,1.0,0.0162162162162162,0.0336283185840707,1.0,0.0171017101710171,6.355720509394227e-26,6.355720509394227e-26,6.355720509394227e-26,6.355720509394227e-26,0.0324324324324324,1.5937997027669062e+26,0.0097917086934901
pegasus,0.0396396396396396,1.0,0.0202205882352941,0.0361663652802893,1.0,0.0184162062615101,0.0396396396396396,1.0,0.0202205882352941,8.755408014585192e-21,8.755408014585192e-21,8.755408014585192e-21,8.755408014585192e-21,0.0372881355932203,1.1054566435328144e+21,0.0064813235544942
pegasus,0.0632183908045977,1.0,0.0326409495548961,0.0605187319884726,1.0,0.0312035661218424,0.0632183908045977,1.0,0.0326409495548961,1.9227344944312254e-12,1.9227344944312254e-12,1.9227344944312254e-12,1.9227344944312254e-12,0.0668789808917197,6193648544237.558,0.0050307365038912
pegasus,0.0811455847255369,1.0,0.0422885572139303,0.0767386091127098,1.0,0.0399002493765586,0.0811455847255369,1.0,0.0422885572139303,2.6640787824453656e-12,2.6640787824453656e-12,2.6640787824453656e-12,2.6640787824453656e-12,0.0680851063829787,59694158202.3415,0.0223551637279596
pegasus,0.0541586073500967,1.0,0.0278330019880715,0.0504854368932038,1.0,0.0258964143426294,0.0541586073500967,1.0,0.0278330019880715,2.471073390132726e-16,2.471073390132726e-16,2.471073390132726e-16,2.438559266578348e-16,0.0467625899280575,8199562079839234.0,0.0136452241715399
pegasus,0.034327009936766,1.0,0.0174632352941176,0.0325791855203619,1.0,0.0165593376264949,0.034327009936766,1.0,0.0174632352941176,8.920861363663694e-20,8.920861363663694e-20,8.855745587286587e-20,8.724077657112289e-20,0.0352697095435684,1.4261946371628791e+26,0.0096350516696763
pegasus,0.1636363636363636,1.0,0.0891089108910891,0.1598173515981735,1.0,0.086848635235732,0.1636363636363636,1.0,0.0891089108910891,1.1171173267263429e-05,1.1171173267263429e-05,1.1171173267263429e-05,1.1171173267263429e-05,0.144927536231884,104696.7682281919,0.010669490719883
pegasus,0.0338983050847457,1.0,0.0172413793103448,0.0324723247232472,1.0,0.0165041260315078,0.0338983050847457,1.0,0.0172413793103448,3.5453962037566184e-26,3.5453962037566184e-26,3.5453962037566184e-26,3.5453962037566184e-26,0.0396396396396396,1.1399961087939115e+25,0.008212050718283
pegasus,0.0499168053244592,1.0,0.0255972696245733,0.0483333333333333,1.0,0.0247651579846285,0.0499168053244592,1.0,0.0255972696245733,1.0213645867592754e-17,1.0213645867592754e-17,1.0213645867592754e-17,1.0213645867592754e-17,0.0545808966861598,5.164290389340348e+17,0.0088633288087139
pegasus,0.1285140562248996,1.0,0.0686695278969957,0.1214574898785425,1.0,0.0646551724137931,0.1285140562248996,1.0,0.0686695278969957,1.1998268139028466e-06,1.1998268139028466e-06,1.1998268139028466e-06,1.1998268139028466e-06,0.0827586206896551,38322144.08204952,0.0189766180955608
pegasus,0.0930851063829787,1.0,0.0488145048814504,0.0906666666666666,1.0,0.047486033519553,0.0930851063829787,1.0,0.0488145048814504,5.908329778462017e-09,5.908329778462017e-09,5.908329778462017e-09,5.8288455213526625e-09,0.0809399477806788,1042310668.665707,0.0100816530578236
pegasus,0.0815217391304347,1.0,0.0424929178470254,0.0790190735694822,1.0,0.0411347517730496,0.0815217391304347,1.0,0.0424929178470254,2.3469752723502117e-11,2.3469752723502117e-11,2.3469752723502117e-11,2.3469752723502117e-11,0.087227414330218,16066464720.622478,0.0135697399527186
pegasus,0.0249554367201426,1.0,0.0126353790613718,0.0232142857142857,1.0,0.011743450767841,0.0249554367201426,1.0,0.0126353790613718,4.8574411968407486e-27,4.8574411968407486e-27,4.8574411968407486e-27,4.8574411968407486e-27,0.0265151515151515,8.649911364854263e+33,0.0075710354177279
pegasus,0.109375,1.0,0.0578512396694214,0.1047120418848167,1.0,0.0552486187845303,0.109375,1.0,0.0578512396694214,2.3350450196588004e-08,2.3350450196588004e-08,2.3350450196588004e-08,2.3350450196588004e-08,0.1142857142857142,62457694.6552375,0.0143454038997214
pegasus,0.2083333333333333,1.0,0.1162790697674418,0.2035928143712574,1.0,0.1133333333333333,0.2083333333333333,1.0,0.1162790697674418,0.0004153212115714,0.0004153212115714,0.0004131353104579,0.0004131237448435,0.1638418079096045,5212.545157671396,0.0140489185364867
pegasus,0.1932367149758454,1.0,0.106951871657754,0.1853658536585366,1.0,0.1021505376344086,0.1932367149758454,1.0,0.106951871657754,0.0003092684731933,0.0003092684731933,0.0003092684731933,0.0003092684731933,0.1525423728813559,19710.14760365993,0.0214206525392756
pegasus,0.0738786279683377,1.0,0.0383561643835616,0.0689655172413793,1.0,0.0357142857142857,0.0738786279683377,1.0,0.0383561643835616,5.98521217886722e-10,5.98521217886722e-10,5.98521217886722e-10,5.98521217886722e-10,0.07,102912284663.21866,0.0084507042253521
pegasus,0.1073345259391771,1.0,0.0567107750472589,0.104129263913824,1.0,0.0549242424242424,0.1073345259391771,1.0,0.0567107750472589,1.8869270068855026e-07,1.8869270068855026e-07,1.8869270068855026e-07,1.8869270068855026e-07,0.1095238095238095,154722362.20154768,0.0232683982683982
pegasus,0.1154639175257732,1.0,0.061269146608315,0.1118012422360248,1.0,0.0592105263157894,0.1154639175257732,1.0,0.061269146608315,4.943609097344072e-07,4.943609097344072e-07,4.943609097344072e-07,4.943609097344072e-07,0.1227272727272727,25066354.257359475,0.008695652173913
bartx,0.0858585858585858,0.8947368421052632,0.0450928381962864,0.0558375634517766,0.6111111111111112,0.0292553191489361,0.0757575757575757,0.7894736842105263,0.039787798408488,6.46418190363412e-10,6.46418190363412e-10,6.253393363298226e-10,5.469692379998101e-10,0.08,232211207.98602667,0.0127983894161633
bartx,0.0340264650283553,0.4736842105263157,0.0176470588235294,0.0151802656546489,0.2222222222222222,0.0078585461689587,0.0302457466918714,0.4210526315789473,0.0156862745098039,2.5970338689250517e-11,2.4343412488177297e-11,1.8009816672669218e-11,9.439282393374872e-12,0.0244755244755244,1036288469703.3728,0.0139446675591253
bartx,0.0591497227356746,0.7619047619047619,0.0307692307692307,0.0259740259740259,0.35,0.0134874759152215,0.0480591497227356,0.6190476190476191,0.025,6.3667261280082235e-09,6.125562259523063e-09,5.2489039833960925e-09,4.456708289605755e-09,0.0444444444444444,37589853605.18443,0.0071868583162217
bartx,0.0597014925373134,0.9090909090909092,0.0308641975308641,0.0479041916167664,0.7619047619047619,0.0247295208655332,0.0477611940298507,0.7272727272727273,0.0246913580246913,4.77272086272486e-13,4.731218942179427e-13,4.479659055364562e-13,4.181410313360719e-13,0.0506756756756756,14220622073345.652,0.0077867625037436
bartx,0.0184237461617195,0.9,0.0093071354705274,0.0102564102564102,0.5555555555555556,0.005175983436853,0.0184237461617195,0.9,0.0093071354705274,4.04802487980722e-42,4.04802487980722e-42,3.9757387212392336e-42,3.680022618006564e-42,0.0228426395939086,4.041420666321229e+40,0.0141785442873881
bartx,0.0544217687074829,0.9142857142857144,0.0280455740578439,0.0340715502555366,0.5882352941176471,0.0175438596491228,0.0476190476190476,0.8,0.0245398773006134,4.999953282166415e-15,4.945308984000662e-15,4.862591928260744e-15,4.585592512926104e-15,0.0417422867513611,418068607042863.1,0.0095260050697589
bartx,0.0526315789473684,0.7222222222222222,0.0273109243697479,0.016260162601626,0.2352941176470588,0.0084210526315789,0.0404858299595141,0.5555555555555556,0.0210084033613445,1.178558710067144e-12,1.111454811791638e-12,8.803075145419807e-13,6.575453477321531e-13,0.0331950207468879,5047933159029.188,0.0106446456705644
bartx,0.02827965435978,0.782608695652174,0.0144,0.009441384736428,0.2727272727272727,0.0048038430744595,0.0251374705420267,0.6956521739130435,0.0128,3.564598203990945e-23,3.564598203990945e-23,3.328705675785662e-23,2.719656407489388e-23,0.0254083484573502,1.411835579565545e+23,0.0057952412781889
bartx,0.0051216389244558,0.5,0.0025740025740025,0.0,0.0,0.0,0.0051216389244558,0.5,0.0025740025740025,2.194878508014299e-72,1.9416232955511106e-72,1.3169271048085794e-72,7.316261693380996e-73,0.0027173913043478,1.3949410948951281e+84,0.0029032258064516
bartx,0.0600375234521576,0.8888888888888888,0.0310679611650485,0.0301318267419962,0.4705882352941176,0.0155642023346303,0.0450281425891182,0.6666666666666666,0.0233009708737864,9.902918482348176e-13,9.902918482348176e-13,8.7263341082078e-13,7.328159676937652e-13,0.05,7508514982946.38,0.0158368236262253
bartx,0.0656814449917898,0.9523809523809524,0.0340136054421768,0.0560131795716639,0.85,0.0289608177172061,0.0656814449917898,0.9523809523809524,0.0340136054421768,1.7755505552802325e-12,1.7464431691280973e-12,1.6581587830302997e-12,1.5240142266155325e-12,0.0440771349862259,1253728286391.8582,0.0118844118844118
bartx,0.0613107822410148,1.0,0.0316248636859323,0.059322033898305,1.0,0.0305676855895196,0.0613107822410148,1.0,0.0316248636859323,2.133906797927031e-15,2.133906797927031e-15,2.133906797927031e-15,2.133906797927031e-15,0.0492170022371364,38276684576973.11,0.0168041668250769
bartx,0.1283422459893048,0.75,0.0701754385964912,0.0648648648648648,0.4,0.0352941176470588,0.0962566844919786,0.5625,0.0526315789473684,0.0002122079378185,0.0001941902827207,0.0001697663502548,0.0001448727267799,0.089430894308943,32048.31862582525,0.0105421686746987
bartx,0.0374999999999999,0.8,0.0192,0.0156739811912225,0.3571428571428571,0.0080128205128205,0.0374999999999999,0.8,0.0192,1.9413801618595456e-18,1.9413801618595456e-18,1.77360656762477e-18,1.504569625441148e-18,0.04,4.01238871075678e+17,0.0118421052631578
bartx,0.0817610062893081,0.8666666666666667,0.0429042904290429,0.0443037974683544,0.5,0.0231788079470198,0.0691823899371069,0.7333333333333333,0.0363036303630363,5.730775890021381e-10,5.65333297258866e-10,4.867234317552406e-10,3.7409231504306237e-10,0.056701030927835,1521339666.0167165,0.0126295877245396
bartx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4804773515822092e-09,1.6218505760345214e-09,4.960954703164418e-10,3.100596689477762e-10,0.0,229175810.8656434,0.0
