model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.1851851851851852,1.0,0.1020408163265306,0.1775700934579439,1.0,0.0974358974358974,0.1851851851851852,1.0,0.1020408163265306,4.583857303094911e-05,4.583857303094911e-05,4.583857303094911e-05,4.583857303094911e-05,0.1510791366906475,7024.384376636005,0.018215732068651
pegasus,0.0798403193612774,1.0,0.0415800415800415,0.0761523046092184,1.0,0.0395833333333333,0.0798403193612774,1.0,0.0415800415800415,4.636379295067595e-12,4.636379295067595e-12,4.636379295067595e-12,4.636379295067595e-12,0.0538720538720538,634733198836.7825,0.0150373620253987
pegasus,0.1659388646288209,1.0,0.0904761904761904,0.158590308370044,1.0,0.0861244019138756,0.1659388646288209,1.0,0.0904761904761904,6.942991824034656e-06,6.942991824034656e-06,6.942991824034656e-06,6.942991824034656e-06,0.1214285714285714,144690.59893758642,0.016216299407218
pegasus,0.3722627737226277,1.0,0.2286995515695067,0.3676470588235294,1.0,0.2252252252252252,0.3722627737226277,1.0,0.2286995515695067,0.0444760303812258,0.0444760303812258,0.0444760303812258,0.0444760303812258,0.3051948051948052,80.45959251290459,0.0112007593735168
pegasus,0.2396313364055299,1.0,0.1361256544502617,0.2325581395348837,1.0,0.131578947368421,0.2396313364055299,1.0,0.1361256544502617,0.0012726338013398,0.0012726338013398,0.0012726338013398,0.0012726338013398,0.1755725190839694,1450.9880251144575,0.016647565540038
pegasus,0.0213270142180094,1.0,0.0107784431137724,0.0205533596837944,1.0,0.0103833865814696,0.0213270142180094,1.0,0.0107784431137724,1.1040495892599245e-42,1.1040495892599245e-42,1.1040495892599245e-42,1.1040495892599245e-42,0.0222437137330754,4.431955909845896e+43,0.0082270448345842
pegasus,0.226537216828479,1.0,0.1277372262773722,0.2214983713355049,1.0,0.1245421245421245,0.226537216828479,1.0,0.1277372262773722,0.0016398581416091,0.0016398581416091,0.0016398581416091,0.0016398581416091,0.174863387978142,1887.2143706367265,0.0174634644410529
pegasus,0.1388888888888888,1.0,0.0746268656716417,0.1348837209302325,1.0,0.0723192019950124,0.1388888888888888,1.0,0.0746268656716417,1.068865474079261e-05,1.068865474079261e-05,1.068865474079261e-05,1.068865474079261e-05,0.1302325581395348,488942.4146154599,0.0128074639525021
pegasus,0.0160055671537926,1.0,0.0080673447913012,0.0153203342618384,1.0,0.007719298245614,0.0160055671537926,1.0,0.0080673447913012,1.5641516786665172e-51,1.5641516786665172e-51,1.5641516786665172e-51,1.5641516786665172e-51,0.0159663865546218,6.769164380052306e+56,0.0061457898299976
pegasus,0.090497737556561,1.0,0.0473933649289099,0.0877458396369137,1.0,0.045886075949367,0.090497737556561,1.0,0.0473933649289099,3.1238159351352683e-09,3.1238159351352683e-09,3.1238159351352683e-09,3.1238159351352683e-09,0.0771349862258953,1318815734.4832146,0.0093992412660664
pegasus,0.03171552138395,1.0,0.01611328125,0.0307840307840307,1.0,0.0156326331216414,0.03171552138395,1.0,0.01611328125,1.814452639892023e-26,1.814452639892023e-26,1.814452639892023e-26,1.814452639892023e-26,0.0387700534759358,5.356132293657804e+26,0.0109663846739179
pegasus,0.0375838926174496,1.0,0.0191518467852257,0.0362903225806451,1.0,0.0184804928131416,0.0375838926174496,1.0,0.0191518467852257,2.7375851138649793e-23,2.7375851138649793e-23,2.721093637275431e-23,2.704402263999949e-23,0.0352609308885754,1.5687369596251306e+22,0.0103823500049915
pegasus,0.3735408560311284,1.0,0.2296650717703349,0.3686274509803921,1.0,0.2259615384615384,0.3735408560311284,1.0,0.2296650717703349,0.0233569021070184,0.0233569021070184,0.0233569021070184,0.0233569021070184,0.2569444444444444,117.61797359344152,0.0143375715937057
pegasus,0.2857142857142857,1.0,0.1666666666666666,0.2792792792792793,1.0,0.1623036649214659,0.2857142857142857,1.0,0.1666666666666666,0.0070738432195965,0.0070738432195965,0.0070738432195965,0.0070738432195965,0.1777777777777777,653.7719698409035,0.025114201863555
pegasus,0.0156385751520417,1.0,0.0078809106830122,0.0139251523063533,1.0,0.0070113935144609,0.0156385751520417,1.0,0.0078809106830122,1.6828523734098576e-60,1.6828523734098576e-60,1.6828523734098576e-60,1.6828523734098576e-60,0.0201793721973094,3.2713812408501067e+53,0.0127241759342751
