model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.1135029354207436,1.0,0.0601659751037344,0.1100196463654224,1.0,0.0582120582120582,0.1135029354207436,1.0,0.0601659751037344,7.909618795464132e-08,7.909618795464132e-08,7.909618795464132e-08,7.909618795464132e-08,0.0959409594095941,8040485.299758523,0.0134245351600428
pegasus,0.0936170212765957,1.0,0.0491071428571428,0.0897435897435897,1.0,0.046979865771812,0.0936170212765957,1.0,0.0491071428571428,2.2959820591178514e-10,2.2959820591178514e-10,2.2959820591178514e-10,2.2959820591178514e-10,0.075,307952018.7288728,0.0092529765632136
pegasus,0.0934065934065934,1.0,0.0489913544668587,0.0883977900552486,1.0,0.0462427745664739,0.0934065934065934,1.0,0.0489913544668587,1.65209041813942e-10,1.65209041813942e-10,1.65209041813942e-10,1.65209041813942e-10,0.0714285714285714,851491435.5990057,0.0165273556231003
pegasus,0.2164502164502164,1.0,0.1213592233009708,0.2096069868995633,1.0,0.1170731707317073,0.2164502164502164,1.0,0.1213592233009708,0.0004819447102971,0.0004819447102971,0.0004819447102971,0.0004819447102971,0.1804511278195488,3102.613190327882,0.0101492537313432
pegasus,0.0655391120507399,1.0,0.033879781420765,0.0635593220338983,1.0,0.0328227571115973,0.0655391120507399,1.0,0.033879781420765,4.1591840620491083e-13,4.1591840620491083e-13,4.1591840620491083e-13,4.1591840620491083e-13,0.0575221238938053,3136703577700.964,0.0122233473166497
pegasus,0.1215469613259668,1.0,0.0647058823529411,0.1166666666666666,1.0,0.0619469026548672,0.1215469613259668,1.0,0.0647058823529411,1.5229979744712632e-08,1.5229979744712632e-08,1.5229979744712632e-08,1.5229979744712632e-08,0.074074074074074,254024474.4569514,0.0118004648667977
pegasus,0.4745762711864407,1.0,0.3111111111111111,0.456140350877193,1.0,0.2954545454545454,0.4745762711864407,1.0,0.3111111111111111,0.1558758141073266,0.1558758141073266,0.1558758141073266,0.1558758141073266,0.3714285714285714,20.085536923187668,0.0408163265306122
pegasus,0.0878048780487805,1.0,0.0459183673469387,0.0833333333333333,1.0,0.0434782608695652,0.0878048780487805,1.0,0.0459183673469387,1.931797703803109e-09,1.931797703803109e-09,1.931797703803109e-09,1.931797703803109e-09,0.0867579908675799,229175810.8656434,0.0096103896103896
pegasus,0.4397163120567376,1.0,0.2818181818181818,0.4316546762589928,1.0,0.2752293577981651,0.4397163120567376,1.0,0.2818181818181818,0.0678661842496868,0.0678661842496868,0.0678661842496868,0.0678661842496868,0.3023255813953488,35.398401603140464,0.0167216663638389
pegasus,0.0340632603406326,1.0,0.0173267326732673,0.0293398533007335,1.0,0.0148883374689826,0.0340632603406326,1.0,0.0173267326732673,4.346579568087905e-25,4.346579568087905e-25,4.346579568087905e-25,4.346579568087905e-25,0.0289256198347107,4.272689474284988e+24,0.0068369917236415
